Wall time,Step,Value
1696205621.2072,49,0.5400515794754028
1696205621.3661406,99,0.5085229277610779
1696205621.5870986,149,0.5428478121757507
1696205621.7562275,199,0.4823220372200012
1696205621.978673,249,0.464205801486969
1696205622.1375527,299,0.4606683850288391
1696205622.3585973,349,0.45812705159187317
1696205622.535351,399,0.4230395555496216
1696205622.709416,449,0.445778489112854
1696205622.93347,499,0.4621763527393341
1696205623.091948,549,0.4459318518638611
1696205623.3123593,599,0.4200604557991028
1696205623.475936,649,0.42472419142723083
1696205623.7081375,699,0.4148448407649994
1696205623.8674624,749,0.45712536573410034
1696205624.0942416,799,0.40893203020095825
1696205624.254201,849,0.4088866710662842
1696205624.415949,899,0.4211159944534302
1696205624.6445699,949,0.4180409908294678
1696205624.805778,999,0.4250098466873169
1696205625.036503,1049,0.3946506381034851
1696205625.2001486,1099,0.4167117774486542
1696205625.429766,1149,0.4308772683143616
1696205625.6031263,1199,0.42665576934814453
1696205625.8334715,1249,0.4481547474861145
1696205625.9968896,1299,0.4102663993835449
1696205626.157312,1349,0.3993096649646759
1696205626.3775172,1399,0.4064413905143738
1696205626.534389,1449,0.4082091450691223
1696205626.76337,1499,0.422951877117157
1696205626.9235504,1549,0.40762582421302795
1696205627.1456707,1599,0.41812413930892944
1696205627.307883,1649,0.43243589997291565
1696205627.5334632,1699,0.41192513704299927
1696205627.6997993,1749,0.38042062520980835
1696205627.863095,1799,0.42566579580307007
1696205628.0966728,1849,0.39409270882606506
1696205628.2559686,1899,0.38777393102645874
1696205628.4865544,1949,0.4422457814216614
1696205628.6582518,1999,0.41667959094047546
1696205628.8802624,2049,0.3705444931983948
1696205629.0484812,2099,0.40286076068878174
1696205629.272495,2149,0.37140920758247375
1696205629.4322891,2199,0.3810277581214905
1696205629.599298,2249,0.3818412125110626
1696205629.8446288,2299,0.42576873302459717
1696205630.0071855,2349,0.3993811309337616
1696205630.2349133,2399,0.4516274333000183
1696205630.3951695,2449,0.36823469400405884
1696205630.6174855,2499,0.39426088333129883
1696205630.8061242,2549,0.43263208866119385
1696205631.0527298,2599,0.3986223042011261
1696205631.210874,2649,0.3924073874950409
1696205631.3732672,2699,0.4003303647041321
1696205631.5994911,2749,0.42585015296936035
1696205631.7639124,2799,0.38411426544189453
1696205631.9891584,2849,0.38989144563674927
1696205632.1503701,2899,0.41292691230773926
1696205632.3782802,2949,0.3858782649040222
1696205632.5403996,2999,0.40292370319366455
1696205632.7028031,3049,0.3920148015022278
1696205632.9450715,3099,0.37185221910476685
1696205633.1028347,3149,0.39990222454071045
1696205633.3267527,3199,0.44010549783706665
1696205633.491029,3249,0.4393957257270813
1696205633.723589,3299,0.384452223777771
1696205633.8888242,3349,0.42929041385650635
1696205634.117756,3399,0.3922954797744751
1696205634.27855,3449,0.4443298578262329
1696205634.4401147,3499,0.3988909125328064
1696205634.6623514,3549,0.4166911840438843
1696205634.8232124,3599,0.408768892288208
1696205635.049664,3649,0.4143832325935364
1696205635.2100902,3699,0.392625629901886
1696205635.4343872,3749,0.420478492975235
1696205635.5969622,3799,0.39863651990890503
1696205635.8389611,3849,0.37739497423171997
1696205636.00302,3899,0.41347694396972656
1696205636.1652632,3949,0.3928016424179077
1696205636.3879118,3999,0.38449349999427795
1696205636.5472999,4049,0.40494412183761597
1696205636.7736127,4099,0.40698105096817017
1696205636.9365833,4149,0.4139827787876129
1696205637.1606343,4199,0.4235401749610901
1696205637.323975,4249,0.35508912801742554
1696205637.5497456,4299,0.3770047426223755
1696205637.7124596,4349,0.4191487729549408
1696205637.884363,4399,0.42093685269355774
1696205638.1102252,4449,0.39765772223472595
1696205638.2674305,4499,0.40745994448661804
1696205638.494459,4549,0.3878021836280823
1696205638.6644008,4599,0.40452271699905396
1696205638.9124444,4649,0.3640793561935425
1696205639.0752964,4699,0.4431404173374176
1696205639.2979956,4749,0.43772751092910767
1696205639.4607027,4799,0.4356589615345001
1696205639.6236682,4849,0.38197702169418335
1696205639.851722,4899,0.4049975275993347
1696205640.0351646,4949,0.38487911224365234
1696205640.2682405,4999,0.4093174338340759
1696205640.4274487,5049,0.3809294104576111
1696205640.6530745,5099,0.4191312789916992
1696205640.8170843,5149,0.43425071239471436
1696205641.040688,5199,0.3808645009994507
1696205641.2016807,5249,0.39330095052719116
1696205641.3598044,5299,0.4232862889766693
1696205641.585995,5349,0.4248999357223511
1696205641.7624643,5399,0.4076392948627472
